step,a2<b2;ab<0,a2<b2;ab>0,a2>b2;ab<0,a2>b2;ab>0
1355,5,0,0,5
1356,5,0,0,5
1357,5,0,0,5
1358,5,0,0,5
1359,5,0,0,5
1360,5,0,0,5
1361,5,0,0,5
1362,5,0,0,5
1363,5,0,0,5
1364,5,0,0,5
1365,5,0,0,5
1366,5,0,0,5
1367,5,0,0,5
1368,5,0,0,5
1369,5,0,0,5
1370,5,0,0,5
1371,5,0,0,5
1372,5,0,0,5
1373,5,0,0,5
1374,5,0,0,5
1375,5,0,0,5
1376,5,0,0,5
1377,5,0,0,5
1378,5,0,0,5
1379,5,0,0,5
1380,5,0,0,5
1381,5,0,0,5
1382,5,0,0,5
1383,5,0,0,5
1384,5,0,0,5
1385,5,0,0,5
1386,5,0,0,5
1387,3,2,2,3
1388,3,2,2,3
1389,3,2,2,3
1390,3,2,2,3
1391,3,2,2,3
1392,3,2,2,3
1393,0,5,5,0
1394,0,5,5,0
1395,0,5,5,0
1396,0,5,5,0
1397,0,5,5,0
1398,0,5,5,0
1399,0,5,5,0
1400,0,5,5,0
1401,0,5,5,0
1402,0,5,5,0
1403,0,5,5,0
1404,0,5,5,0
1405,0,5,5,0
1406,0,5,5,0
1407,0,5,5,0
1408,0,5,5,0
1409,0,5,5,0
1410,0,5,5,0
1411,0,5,5,0
1412,0,5,5,0
1413,0,5,5,0
1414,0,5,5,0
1415,0,5,5,0
1416,0,5,5,0
1417,0,5,5,0
1418,0,5,5,0
1419,0,5,5,0
1420,0,5,5,0
1421,0,5,5,0
1422,0,5,5,0
1423,0,5,5,0
1424,0,5,5,0
1425,0,5,5,0
1426,0,5,5,0
1427,0,5,5,0
1428,0,5,5,0
1429,0,5,5,0
1430,0,5,5,0
1431,0,5,5,0
1432,0,5,5,0
1433,0,5,5,0
1434,0,5,5,0
1435,0,5,5,0
1436,0,5,5,0
1437,0,5,5,0
1438,0,5,5,0
1439,2,3,3,2
1440,2,3,3,2
1441,2,3,3,2
1442,2,3,3,2
1443,2,3,3,2
1444,2,3,3,2
1445,5,0,0,5
1446,5,0,0,5
1447,5,0,0,5
1448,5,0,0,5
1449,5,0,0,5
1450,5,0,0,5
1451,5,0,0,5
1452,5,0,0,5
1453,5,0,0,5
1454,5,0,0,5
1455,5,0,0,5
1456,5,0,0,5
1457,5,0,0,5
1458,5,0,0,5
1459,5,0,0,5
1460,5,0,0,5
1461,5,0,0,5
1462,5,0,0,5
1463,5,0,0,5
1464,5,0,0,5
1465,5,0,0,5
1466,5,0,0,5
1467,5,0,0,5
1468,5,0,0,5
1469,5,0,0,5
1470,5,0,0,5
1471,5,0,0,5
1472,5,0,0,5
1473,5,0,0,5
1474,5,0,0,5
1475,5,0,0,5
1476,5,0,0,5
1477,5,0,0,5
1478,5,0,0,5
1479,5,0,0,5
1480,5,0,0,5
1481,5,0,0,5
1482,5,0,0,5
1483,5,0,0,5
1484,5,0,0,5
1485,5,0,0,5
1486,5,0,0,5
1487,5,0,0,5
1488,5,0,0,5
1489,5,0,0,5
1490,5,0,0,5
1491,3,2,2,3
1492,3,2,2,3
1493,3,2,2,3
1494,3,2,2,3
1495,3,2,2,3
1496,3,2,2,3
1497,0,5,5,0
1498,0,5,5,0
1499,0,5,5,0
1500,0,5,5,0
1501,0,5,5,0
1502,0,5,5,0
1503,0,5,5,0
1504,0,5,5,0
1505,0,5,5,0
1506,0,5,5,0
1507,0,5,5,0
1508,0,5,5,0
1509,0,5,5,0
1510,0,5,5,0
1511,0,5,5,0
1512,0,5,5,0
1513,0,5,5,0
1514,0,5,5,0
1515,0,5,5,0
1516,0,5,5,0
1517,0,5,5,0
1518,0,5,5,0
1519,0,5,5,0
1520,0,5,5,0
1521,0,5,5,0
1522,0,5,5,0
1523,0,5,5,0
1524,0,5,5,0
1525,0,5,5,0
1526,0,5,5,0
1527,0,5,5,0
1528,0,5,5,0
1529,0,5,5,0
1530,0,5,5,0
1531,0,5,5,0
1532,0,5,5,0
1533,0,5,5,0
1534,0,5,5,0
1535,0,5,5,0
1536,0,5,5,0
1537,0,5,5,0
1538,0,5,5,0
1539,0,5,5,0
1540,0,5,5,0
1541,0,5,5,0
1542,0,5,5,0
1543,0,5,5,0
1544,2,3,3,2
1545,2,3,3,2
1546,2,3,3,2
1547,2,3,3,2
1548,2,3,3,2
1549,2,3,3,2
1550,5,0,0,5
1551,5,0,0,5
1552,5,0,0,5
1553,5,0,0,5
1554,5,0,0,5
1555,5,0,0,5
1556,5,0,0,5
1557,5,0,0,5
1558,5,0,0,5
1559,5,0,0,5
1560,5,0,0,5
1561,5,0,0,5
1562,5,0,0,5
1563,5,0,0,5
1564,5,0,0,5
1565,5,0,0,5
1566,5,0,0,5
1567,5,0,0,5
1568,5,0,0,5
1569,5,0,0,5
1570,5,0,0,5
1571,5,0,0,5
1572,5,0,0,5
1573,5,0,0,5
1574,5,0,0,5
1575,5,0,0,5
1576,5,0,0,5
1577,5,0,0,5
1578,5,0,0,5
1579,5,0,0,5
1580,5,0,0,5
1581,5,0,0,5
1582,5,0,0,5
1583,5,0,0,5
1584,5,0,0,5
1585,5,0,0,5
1586,5,0,0,5
1587,5,0,0,5
1588,5,0,0,5
1589,5,0,0,5
1590,5,0,0,5
1591,5,0,0,5
1592,5,0,0,5
1593,5,0,0,5
1594,5,0,0,5
1595,5,0,0,5
1596,3,2,2,3
1597,3,2,2,3
1598,3,2,2,3
1599,3,2,2,3
1600,3,2,2,3
1601,3,2,2,3
1602,0,5,5,0
1603,0,5,5,0
1604,0,5,5,0
1605,0,5,5,0
1606,0,5,5,0
1607,0,5,5,0
1608,0,5,5,0
1609,0,5,5,0
1610,0,5,5,0
1611,0,5,5,0
1612,0,5,5,0
1613,0,5,5,0
1614,0,5,5,0
1615,0,5,5,0
1616,0,5,5,0
1617,0,5,5,0
1618,0,5,5,0
1619,0,5,5,0
1620,0,5,5,0
1621,0,5,5,0
1622,0,5,5,0
1623,0,5,5,0
1624,0,5,5,0
1625,0,5,5,0
1626,0,5,5,0
1627,0,5,5,0
1628,0,5,5,0
1629,0,5,5,0
1630,0,5,5,0
1631,0,5,5,0
1632,0,5,5,0
1633,0,5,5,0
1634,0,5,5,0
1635,0,5,5,0
1636,0,5,5,0
1637,0,5,5,0
1638,0,5,5,0
1639,0,5,5,0
1640,0,5,5,0
1641,0,5,5,0
1642,0,5,5,0
1643,0,5,5,0
1644,0,5,5,0
1645,0,5,5,0
1646,0,5,5,0
1647,0,5,5,0
1648,2,3,3,2
1649,2,3,3,2
1650,2,3,3,2
1651,2,3,3,2
1652,2,3,3,2
1653,2,3,3,2
1654,5,0,0,5
1655,5,0,0,5
1656,5,0,0,5
1657,5,0,0,5
1658,5,0,0,5
1659,5,0,0,5
1660,5,0,0,5
1661,5,0,0,5
1662,5,0,0,5
1663,5,0,0,5
1664,5,0,0,5
1665,5,0,0,5
1666,5,0,0,5
1667,5,0,0,5
1668,5,0,0,5
1669,5,0,0,5
1670,5,0,0,5
1671,5,0,0,5
1672,5,0,0,5
1673,5,0,0,5
1674,5,0,0,5
1675,5,0,0,5
1676,5,0,0,5
1677,5,0,0,5
1678,5,0,0,5
1679,5,0,0,5
1680,5,0,0,5
1681,5,0,0,5
1682,5,0,0,5
1683,5,0,0,5
1684,5,0,0,5
1685,5,0,0,5
1686,5,0,0,5
1687,5,0,0,5
1688,5,0,0,5
1689,5,0,0,5
1690,5,0,0,5
1691,5,0,0,5
1692,5,0,0,5
1693,5,0,0,5
1694,5,0,0,5
1695,5,0,0,5
1696,5,0,0,5
1697,5,0,0,5
1698,5,0,0,5
1699,5,0,0,5
1700,5,0,0,5
1701,3,2,2,3
1702,3,2,2,3
1703,3,2,2,3
1704,3,2,2,3
1705,3,2,2,3
1706,3,2,2,3
1707,0,5,5,0
1708,0,5,5,0
1709,0,5,5,0
1710,0,5,5,0
1711,0,5,5,0
1712,0,5,5,0
1713,0,5,5,0
1714,0,5,5,0
1715,0,5,5,0
1716,0,5,5,0
1717,0,5,5,0
1718,0,5,5,0
1719,0,5,5,0
1720,0,5,5,0
1721,0,5,5,0
1722,0,5,5,0
1723,0,5,5,0
1724,0,5,5,0
1725,0,5,5,0
1726,0,5,5,0
1727,0,5,5,0
1728,0,5,5,0
1729,0,5,5,0
1730,0,5,5,0
1731,0,5,5,0
1732,0,5,5,0
1733,0,5,5,0
1734,0,5,5,0
1735,0,5,5,0
1736,0,5,5,0
1737,0,5,5,0
1738,0,5,5,0
1739,0,5,5,0
1740,0,5,5,0
1741,0,5,5,0
1742,0,5,5,0
1743,0,5,5,0
1744,0,5,5,0
1745,0,5,5,0
1746,0,5,5,0
1747,0,5,5,0
1748,0,5,5,0
1749,0,5,5,0
1750,0,5,5,0
1751,0,5,5,0
1752,0,5,5,0
1753,2,3,3,2
1754,2,3,3,2
1755,2,3,3,2
1756,2,3,3,2
1757,2,3,3,2
1758,2,3,3,2
1759,5,0,0,5
1760,5,0,0,5
1761,5,0,0,5
1762,5,0,0,5
1763,5,0,0,5
1764,5,0,0,5
1765,5,0,0,5
1766,5,0,0,5
1767,5,0,0,5
1768,5,0,0,5
1769,5,0,0,5
1770,5,0,0,5
1771,5,0,0,5
1772,5,0,0,5
1773,5,0,0,5
1774,5,0,0,5
1775,5,0,0,5
1776,5,0,0,5
1777,5,0,0,5
1778,5,0,0,5
1779,5,0,0,5
1780,5,0,0,5
1781,5,0,0,5
1782,5,0,0,5
1783,5,0,0,5
1784,5,0,0,5
1785,5,0,0,5
1786,5,0,0,5
1787,5,0,0,5
1788,5,0,0,5
1789,5,0,0,5
1790,5,0,0,5
1791,5,0,0,5
1792,5,0,0,5
1793,5,0,0,5
1794,5,0,0,5
1795,5,0,0,5
1796,5,0,0,5
1797,5,0,0,5
1798,5,0,0,5
1799,5,0,0,5
1800,5,0,0,5
1801,5,0,0,5
1802,5,0,0,5
1803,5,0,0,5
1804,5,0,0,5
1805,3,2,2,3
1806,3,2,2,3
1807,3,2,2,3
1808,3,2,2,3
1809,3,2,2,3
1810,3,2,2,3
1811,0,5,5,0
1812,0,5,5,0
1813,0,5,5,0
1814,0,5,5,0
1815,0,5,5,0
1816,0,5,5,0
1817,0,5,5,0
1818,0,5,5,0
1819,0,5,5,0
1820,0,5,5,0
1821,0,5,5,0
1822,0,5,5,0
1823,0,5,5,0
1824,0,5,5,0
1825,0,5,5,0
1826,0,5,5,0
1827,0,5,5,0
1828,0,5,5,0
1829,0,5,5,0
1830,0,5,5,0
1831,0,5,5,0
1832,0,5,5,0
1833,0,5,5,0
1834,0,5,5,0
1835,0,5,5,0
1836,0,5,5,0
1837,0,5,5,0
1838,0,5,5,0
1839,0,5,5,0
1840,0,5,5,0
1841,0,5,5,0
1842,0,5,5,0
1843,0,5,5,0
1844,0,5,5,0
1845,0,5,5,0
1846,0,5,5,0
1847,0,5,5,0
1848,0,5,5,0
1849,0,5,5,0
1850,0,5,5,0
1851,0,5,5,0
1852,0,5,5,0
1853,0,5,5,0
1854,0,5,5,0
1855,0,5,5,0
1856,0,5,5,0
1857,0,5,5,0
1858,2,3,3,2
1859,2,3,3,2
1860,2,3,3,2
1861,2,3,3,2
1862,2,3,3,2
1863,2,3,3,2
1864,5,0,0,5
1865,5,0,0,5
1866,5,0,0,5
1867,5,0,0,5
1868,5,0,0,5
1869,5,0,0,5
1870,5,0,0,5
1871,5,0,0,5
1872,5,0,0,5
1873,5,0,0,5
1874,5,0,0,5
1875,5,0,0,5
1876,5,0,0,5
1877,5,0,0,5
1878,5,0,0,5
1879,5,0,0,5
1880,5,0,0,5
1881,5,0,0,5
1882,5,0,0,5
1883,5,0,0,5
1884,5,0,0,5
1885,5,0,0,5
1886,5,0,0,5
1887,5,0,0,5
1888,5,0,0,5
1889,5,0,0,5
1890,5,0,0,5
1891,5,0,0,5
1892,5,0,0,5
1893,5,0,0,5
1894,5,0,0,5
1895,5,0,0,5
1896,5,0,0,5
1897,5,0,0,5
1898,5,0,0,5
1899,5,0,0,5
1900,5,0,0,5
1901,5,0,0,5
1902,5,0,0,5
1903,5,0,0,5
1904,5,0,0,5
1905,5,0,0,5
1906,5,0,0,5
1907,5,0,0,5
1908,5,0,0,5
1909,5,0,0,5
1910,3,2,2,3
1911,3,2,2,3
1912,3,2,2,3
1913,3,2,2,3
1914,3,2,2,3
1915,3,2,2,3
1916,0,5,5,0
1917,0,5,5,0
1918,0,5,5,0
1919,0,5,5,0
1920,0,5,5,0
1921,0,5,5,0
1922,0,5,5,0
1923,0,5,5,0
1924,0,5,5,0
1925,0,5,5,0
1926,0,5,5,0
1927,0,5,5,0
1928,0,5,5,0
1929,0,5,5,0
1930,0,5,5,0
1931,0,5,5,0
1932,0,5,5,0
1933,0,5,5,0
1934,0,5,5,0
1935,0,5,5,0
1936,0,5,5,0
1937,0,5,5,0
1938,0,5,5,0
1939,0,5,5,0
1940,0,5,5,0
1941,0,5,5,0
1942,0,5,5,0
1943,0,5,5,0
1944,0,5,5,0
1945,0,5,5,0
1946,0,5,5,0
1947,0,5,5,0
1948,0,5,5,0
1949,0,5,5,0
1950,0,5,5,0
1951,0,5,5,0
1952,0,5,5,0
1953,0,5,5,0
1954,0,5,5,0
1955,0,5,5,0
1956,0,5,5,0
1957,0,5,5,0
1958,0,5,5,0
1959,0,5,5,0
1960,0,5,5,0
1961,0,5,5,0
1962,2,3,3,2
1963,2,3,3,2
1964,2,3,3,2
1965,2,3,3,2
1966,2,3,3,2
1967,2,3,3,2
1968,5,0,0,5
1969,5,0,0,5
1970,5,0,0,5
1971,5,0,0,5
1972,5,0,0,5
1973,5,0,0,5
1974,5,0,0,5
1975,5,0,0,5
1976,5,0,0,5
1977,5,0,0,5
1978,5,0,0,5
1979,5,0,0,5
1980,5,0,0,5
1981,5,0,0,5
1982,5,0,0,5
1983,5,0,0,5
1984,5,0,0,5
1985,5,0,0,5
1986,5,0,0,5
1987,5,0,0,5
1988,5,0,0,5
1989,5,0,0,5
1990,5,0,0,5
1991,5,0,0,5
1992,5,0,0,5
1993,5,0,0,5
1994,5,0,0,5
1995,5,0,0,5
1996,5,0,0,5
1997,5,0,0,5
1998,5,0,0,5
1999,5,0,0,5
2000,5,0,0,5
2001,5,0,0,5
2002,5,0,0,5
2003,5,0,0,5
2004,5,0,0,5
2005,5,0,0,5
2006,5,0,0,5
2007,5,0,0,5
2008,5,0,0,5
2009,5,0,0,5
2010,5,0,0,5
2011,5,0,0,5
2012,5,0,0,5
2013,5,0,0,5
2014,5,0,0,5
2015,3,2,2,3
2016,3,2,2,3
2017,3,2,2,3
2018,3,2,2,3
2019,3,2,2,3
2020,3,2,2,3
2021,0,5,5,0
2022,0,5,5,0
2023,0,5,5,0
2024,0,5,5,0
2025,0,5,5,0
2026,0,5,5,0
2027,0,5,5,0
2028,0,5,5,0
2029,0,5,5,0
2030,0,5,5,0
2031,0,5,5,0
2032,0,5,5,0
2033,0,5,5,0
2034,0,5,5,0
2035,0,5,5,0
2036,0,5,5,0
2037,0,5,5,0
2038,0,5,5,0
2039,0,5,5,0
2040,0,5,5,0
2041,0,5,5,0
2042,0,5,5,0
2043,0,5,5,0
2044,0,5,5,0
2045,0,5,5,0
2046,0,5,5,0
2047,0,5,5,0
2048,0,5,5,0
2049,0,5,5,0
2050,0,5,5,0
2051,0,5,5,0
2052,0,5,5,0
2053,0,5,5,0
2054,0,5,5,0
2055,0,5,5,0
2056,0,5,5,0
2057,0,5,5,0
2058,0,5,5,0
2059,0,5,5,0
2060,0,5,5,0
2061,0,5,5,0
2062,0,5,5,0
2063,0,5,5,0
2064,0,5,5,0
2065,0,5,5,0
2066,0,5,5,0
2067,2,3,3,2
2068,2,3,3,2
2069,2,3,3,2
2070,2,3,3,2
2071,2,3,3,2
2072,2,3,3,2
2073,5,0,0,5
2074,5,0,0,5
2075,5,0,0,5
2076,5,0,0,5
2077,5,0,0,5
2078,5,0,0,5
2079,5,0,0,5
2080,5,0,0,5
2081,5,0,0,5
2082,5,0,0,5
2083,5,0,0,5
2084,5,0,0,5
2085,5,0,0,5
2086,5,0,0,5
2087,5,0,0,5
2088,5,0,0,5
2089,5,0,0,5
2090,5,0,0,5
2091,5,0,0,5
2092,5,0,0,5
2093,5,0,0,5
2094,5,0,0,5
2095,5,0,0,5
2096,5,0,0,5
2097,5,0,0,5
2098,5,0,0,5
2099,5,0,0,5
2100,5,0,0,5
2101,5,0,0,5
2102,5,0,0,5
2103,5,0,0,5
2104,5,0,0,5
2105,5,0,0,5
2106,5,0,0,5
2107,5,0,0,5
2108,5,0,0,5
2109,5,0,0,5
2110,5,0,0,5
2111,5,0,0,5
2112,5,0,0,5
2113,5,0,0,5
2114,5,0,0,5
2115,5,0,0,5
2116,5,0,0,5
2117,5,0,0,5
2118,5,0,0,5
2119,3,2,2,3
2120,3,2,2,3
2121,3,2,2,3
2122,3,2,2,3
2123,3,2,2,3
2124,3,2,2,3
2125,0,5,5,0
2126,0,5,5,0
2127,0,5,5,0
2128,0,5,5,0
2129,0,5,5,0
2130,0,5,5,0
2131,0,5,5,0
2132,0,5,5,0
2133,0,5,5,0
2134,0,5,5,0
2135,0,5,5,0
2136,0,5,5,0
2137,0,5,5,0
2138,0,5,5,0
2139,0,5,5,0
2140,0,5,5,0
2141,0,5,5,0
2142,0,5,5,0
2143,0,5,5,0
2144,0,5,5,0
2145,0,5,5,0
2146,0,5,5,0
2147,0,5,5,0
2148,0,5,5,0
2149,0,5,5,0
2150,0,5,5,0
2151,0,5,5,0
2152,0,5,5,0
2153,0,5,5,0
2154,0,5,5,0
2155,0,5,5,0
2156,0,5,5,0
2157,0,5,5,0
2158,0,5,5,0
2159,0,5,5,0
2160,0,5,5,0
2161,0,5,5,0
2162,0,5,5,0
2163,0,5,5,0
2164,0,5,5,0
2165,0,5,5,0
2166,0,5,5,0
2167,0,5,5,0
2168,0,5,5,0
2169,0,5,5,0
2170,0,5,5,0
2171,0,5,5,0
2172,2,3,3,2
2173,2,3,3,2
2174,2,3,3,2
2175,2,3,3,2
2176,2,3,3,2
2177,2,3,3,2
2178,5,0,0,5
2179,5,0,0,5
2180,5,0,0,5
2181,5,0,0,5
2182,5,0,0,5
2183,5,0,0,5
2184,5,0,0,5
2185,5,0,0,5
2186,5,0,0,5
2187,5,0,0,5
2188,5,0,0,5
2189,5,0,0,5
2190,5,0,0,5
2191,5,0,0,5
2192,5,0,0,5
2193,5,0,0,5
2194,5,0,0,5
2195,5,0,0,5
2196,5,0,0,5
2197,5,0,0,5
2198,5,0,0,5
2199,5,0,0,5
2200,5,0,0,5
2201,5,0,0,5
2202,5,0,0,5
2203,5,0,0,5
2204,5,0,0,5
2205,5,0,0,5
2206,5,0,0,5
2207,5,0,0,5
2208,5,0,0,5
2209,5,0,0,5
2210,5,0,0,5
2211,5,0,0,5
2212,5,0,0,5
2213,5,0,0,5
2214,5,0,0,5
2215,5,0,0,5
2216,5,0,0,5
2217,5,0,0,5
2218,5,0,0,5
2219,5,0,0,5
2220,5,0,0,5
2221,5,0,0,5
2222,5,0,0,5
2223,5,0,0,5
2224,3,2,2,3
2225,3,2,2,3
2226,3,2,2,3
2227,3,2,2,3
2228,3,2,2,3
2229,3,2,2,3
2230,0,5,5,0
2231,0,5,5,0
2232,0,5,5,0
2233,0,5,5,0
2234,0,5,5,0
2235,0,5,5,0
2236,0,5,5,0
2237,0,5,5,0
2238,0,5,5,0
2239,0,5,5,0
2240,0,5,5,0
2241,0,5,5,0
2242,0,5,5,0
2243,0,5,5,0
2244,0,5,5,0
2245,0,5,5,0
2246,0,5,5,0
2247,0,5,5,0
2248,0,5,5,0
2249,0,5,5,0
2250,0,5,5,0
2251,0,5,5,0
2252,0,5,5,0
2253,0,5,5,0
2254,0,5,5,0
2255,0,5,5,0
2256,0,5,5,0
2257,0,5,5,0
2258,0,5,5,0
2259,0,5,5,0
2260,0,5,5,0
2261,0,5,5,0
2262,0,5,5,0
2263,0,5,5,0
2264,0,5,5,0
2265,0,5,5,0
2266,0,5,5,0
2267,0,5,5,0
2268,0,5,5,0
2269,0,5,5,0
2270,0,5,5,0
2271,0,5,5,0
2272,0,5,5,0
2273,0,5,5,0
2274,0,5,5,0
2275,0,5,5,0
2276,2,3,3,2
2277,2,3,3,2
2278,2,3,3,2
2279,2,3,3,2
2280,2,3,3,2
2281,2,3,3,2
2282,5,0,0,5
2283,5,0,0,5
2284,5,0,0,5
2285,5,0,0,5
2286,5,0,0,5
2287,5,0,0,5
2288,5,0,0,5
2289,5,0,0,5
2290,5,0,0,5
2291,5,0,0,5
2292,5,0,0,5
2293,5,0,0,5
2294,5,0,0,5
2295,5,0,0,5
2296,5,0,0,5
2297,5,0,0,5
2298,5,0,0,5
2299,5,0,0,5
2300,5,0,0,5
2301,5,0,0,5
2302,5,0,0,5
2303,5,0,0,5
2304,5,0,0,5
2305,5,0,0,5
2306,5,0,0,5
2307,5,0,0,5
2308,5,0,0,5
2309,5,0,0,5
2310,5,0,0,5
2311,5,0,0,5
2312,5,0,0,5
2313,5,0,0,5
2314,5,0,0,5
2315,5,0,0,5
2316,5,0,0,5
2317,5,0,0,5
2318,5,0,0,5
2319,5,0,0,5
2320,5,0,0,5
2321,5,0,0,5
2322,5,0,0,5
2323,5,0,0,5
2324,5,0,0,5
2325,5,0,0,5
2326,5,0,0,5
2327,5,0,0,5
2328,5,0,0,5
2329,3,2,2,3
2330,3,2,2,3
2331,3,2,2,3
2332,3,2,2,3
2333,3,2,2,3
2334,3,2,2,3
2335,0,5,5,0
2336,0,5,5,0
2337,0,5,5,0
2338,0,5,5,0
2339,0,5,5,0
2340,0,5,5,0
2341,0,5,5,0
2342,0,5,5,0
2343,0,5,5,0
2344,0,5,5,0
2345,0,5,5,0
2346,0,5,5,0
2347,0,5,5,0
2348,0,5,5,0
2349,0,5,5,0
2350,0,5,5,0
2351,0,5,5,0
2352,0,5,5,0
2353,0,5,5,0
2354,0,5,5,0
2355,0,5,5,0
2356,0,5,5,0
2357,0,5,5,0
2358,0,5,5,0
2359,0,5,5,0
2360,0,5,5,0
2361,0,5,5,0
2362,0,5,5,0
2363,0,5,5,0
2364,0,5,5,0
2365,0,5,5,0
2366,0,5,5,0
2367,0,5,5,0
2368,0,5,5,0
2369,0,5,5,0
2370,0,5,5,0
2371,0,5,5,0
2372,0,5,5,0
2373,0,5,5,0
2374,0,5,5,0
2375,0,5,5,0
2376,0,5,5,0
2377,0,5,5,0
2378,0,5,5,0
2379,0,5,5,0
2380,0,5,5,0
2381,2,3,3,2
2382,2,3,3,2
2383,2,3,3,2
2384,2,3,3,2
2385,2,3,3,2
2386,2,3,3,2
2387,5,0,0,5
2388,5,0,0,5
2389,5,0,0,5
2390,5,0,0,5
2391,5,0,0,5
2392,5,0,0,5
2393,5,0,0,5
2394,5,0,0,5
2395,5,0,0,5
2396,5,0,0,5
2397,5,0,0,5
2398,5,0,0,5
2399,5,0,0,5
2400,5,0,0,5
2401,5,0,0,5
2402,5,0,0,5
2403,5,0,0,5
2404,5,0,0,5
2405,5,0,0,5
2406,5,0,0,5
2407,5,0,0,5
2408,5,0,0,5
2409,5,0,0,5
2410,5,0,0,5
2411,5,0,0,5
2412,5,0,0,5
2413,5,0,0,5
2414,5,0,0,5
2415,5,0,0,5
2416,5,0,0,5
2417,5,0,0,5
2418,5,0,0,5
2419,5,0,0,5
2420,5,0,0,5
2421,5,0,0,5
2422,5,0,0,5
2423,5,0,0,5
2424,5,0,0,5
2425,5,0,0,5
2426,5,0,0,5
2427,5,0,0,5
2428,5,0,0,5
2429,5,0,0,5
2430,5,0,0,5
2431,5,0,0,5
2432,5,0,0,5
2433,3,2,2,3
2434,3,2,2,3
2435,3,2,2,3
2436,3,2,2,3
2437,3,2,2,3
2438,3,2,2,3
2439,3,2,2,3
2440,0,5,5,0
2441,0,5,5,0
2442,0,5,5,0
2443,0,5,5,0
2444,0,5,5,0
2445,0,5,5,0
2446,0,5,5,0
2447,0,5,5,0
2448,0,5,5,0
2449,0,5,5,0
2450,0,5,5,0
2451,0,5,5,0
2452,0,5,5,0
2453,0,5,5,0
2454,0,5,5,0
2455,0,5,5,0
2456,0,5,5,0
2457,0,5,5,0
2458,0,5,5,0
2459,0,5,5,0
2460,0,5,5,0
2461,0,5,5,0
2462,0,5,5,0
2463,0,5,5,0
2464,0,5,5,0
2465,0,5,5,0
2466,0,5,5,0
2467,0,5,5,0
2468,0,5,5,0
2469,0,5,5,0
2470,0,5,5,0
2471,0,5,5,0
2472,0,5,5,0
2473,0,5,5,0
2474,0,5,5,0
2475,0,5,5,0
2476,0,5,5,0
2477,0,5,5,0
2478,0,5,5,0
2479,0,5,5,0
2480,0,5,5,0
2481,0,5,5,0
2482,0,5,5,0
2483,0,5,5,0
2484,0,5,5,0
2485,0,5,5,0
2486,2,3,3,2
2487,2,3,3,2
2488,2,3,3,2
2489,2,3,3,2
2490,2,3,3,2
2491,2,3,3,2
2492,5,0,0,5
2493,5,0,0,5
2494,5,0,0,5
2495,5,0,0,5
2496,5,0,0,5
2497,5,0,0,5
2498,5,0,0,5
2499,5,0,0,5
2500,5,0,0,5
2501,5,0,0,5
2502,5,0,0,5
2503,5,0,0,5
2504,5,0,0,5
2505,5,0,0,5
2506,5,0,0,5
2507,5,0,0,5
2508,5,0,0,5
2509,5,0,0,5
2510,5,0,0,5
2511,5,0,0,5
2512,5,0,0,5
2513,5,0,0,5
2514,5,0,0,5
2515,5,0,0,5
2516,5,0,0,5
2517,5,0,0,5
2518,5,0,0,5
2519,5,0,0,5
2520,5,0,0,5
2521,5,0,0,5
2522,5,0,0,5
2523,5,0,0,5
2524,5,0,0,5
2525,5,0,0,5
2526,5,0,0,5
2527,5,0,0,5
2528,5,0,0,5
2529,5,0,0,5
2530,5,0,0,5
2531,5,0,0,5
2532,5,0,0,5
2533,5,0,0,5
2534,5,0,0,5
2535,5,0,0,5
2536,5,0,0,5
2537,5,0,0,5
2538,3,2,2,3
2539,3,2,2,3
2540,3,2,2,3
2541,3,2,2,3
2542,3,2,2,3
2543,3,2,2,3
2544,0,5,5,0
2545,0,5,5,0
2546,0,5,5,0
2547,0,5,5,0
2548,0,5,5,0
2549,0,5,5,0
2550,0,5,5,0
2551,0,5,5,0
2552,0,5,5,0
2553,0,5,5,0
2554,0,5,5,0
2555,0,5,5,0
2556,0,5,5,0
2557,0,5,5,0
2558,0,5,5,0
2559,0,5,5,0
2560,0,5,5,0
2561,0,5,5,0
2562,0,5,5,0
2563,0,5,5,0
2564,0,5,5,0
2565,0,5,5,0
2566,0,5,5,0
2567,0,5,5,0
2568,0,5,5,0
2569,0,5,5,0
2570,0,5,5,0
2571,0,5,5,0
2572,0,5,5,0
2573,0,5,5,0
2574,0,5,5,0
2575,0,5,5,0
2576,0,5,5,0
2577,0,5,5,0
2578,0,5,5,0
2579,0,5,5,0
2580,0,5,5,0
2581,0,5,5,0
2582,0,5,5,0
2583,0,5,5,0
2584,0,5,5,0
2585,0,5,5,0
2586,0,5,5,0
2587,0,5,5,0
2588,0,5,5,0
2589,0,5,5,0
2590,0,5,5,0
2591,2,3,3,2
2592,2,3,3,2
2593,2,3,3,2
2594,2,3,3,2
2595,2,3,3,2
2596,2,3,3,2
2597,5,0,0,5
2598,5,0,0,5
2599,5,0,0,5
2600,5,0,0,5
2601,5,0,0,5
2602,5,0,0,5
2603,5,0,0,5
2604,5,0,0,5
2605,5,0,0,5
2606,5,0,0,5
2607,5,0,0,5
2608,5,0,0,5
2609,5,0,0,5
2610,5,0,0,5
2611,5,0,0,5
2612,5,0,0,5
2613,5,0,0,5
2614,5,0,0,5
2615,5,0,0,5
2616,5,0,0,5
2617,5,0,0,5
2618,5,0,0,5
2619,5,0,0,5
2620,5,0,0,5
2621,5,0,0,5
2622,5,0,0,5
