case_id,initial_deviation_deg,scattering_protocol,scattering_kind,scattering_matrix_used,delta_f,t_delta_real,t_delta_imag,r_delta_real,r_delta_imag,transmission_rate,reflection_rate,q_out_factor,readout_mode,active_readout,step,chi_pass,chi_read,closure_complement,reflection_event_cell,D_AB_near_rad,D_AB_far_rad,D_AB_near_deg,D_AB_far_deg,V_AB,envelope_AB_abs,envelope_V_AB,f_AB_center,f_AB_circle,f_AB_projection_consistency_error,Q_raw,Q_closed,closure_relaxation,absolute_background_axis_used,f_A_or_f_B_used
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,5,0.0330524444202509,0.0330524444202509,0.011219793024299188,False,3.108540209169542,3.174645098010044,178.1062344321289,181.8937655678711,0.0010924640821537747,0.03490483974554084,0.0012183478376618874,0.00014153564131109674,0.0001415209617480484,1.467956304833395e-08,1.2183478376618876e-08,0.0,1.2183478376618876e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,6,0.03224754454782139,0.03224754454782139,0.013357370304938177,False,3.1093451090419717,3.1738401981376145,178.15235179774973,181.84764820225027,0.001039904129363725,0.03490449069714339,0.001218323470826969,0.00013808893648687708,0.00013807146090530353,1.7475581573549387e-08,1.2183234708269691e-08,0.0,1.2183234708269691e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,7,0.03130457321448658,0.03130457321448658,0.01543770709458613,False,3.1102880803753066,3.1728972268042797,178.20638007535163,181.79361992464837,0.0009799763041411504,0.03490414165223642,0.0012182991044793854,0.00013405098846994463,0.00013403079175815236,2.0196711792271277e-08,1.2182991044793855e-08,0.0,1.2182991044793855e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,8,0.03022757108939361,0.03022757108939361,0.017451896305409945,False,3.1113650825003996,3.1718202246791867,178.26808775164608,181.73191224835392,0.0009137060539643443,0.0349037926108199,0.0012182747386191256,0.00012943910002592224,0.00012941626872287754,2.283130304470615e-08,1.2182747386191256e-08,0.0,1.2182747386191256e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,9,0.02902115269557776,0.02902115269557776,0.019391314278979138,False,3.1125715008942154,3.170613806285371,178.33721043393868,181.66278956606132,0.0008422273037800403,0.03490344357289379,0.0012182503732461804,0.00012427303125088146,0.00012424766317543565,2.5368075445814748e-08,1.2182503732461804e-08,0.0,1.2182503732461804e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,10,0.027690486638586476,0.027690486638586476,0.021247657708058202,False,3.1139021669512066,3.1692831402283796,178.4134519829456,181.5865480170544,0.0007667630502817361,0.034903094538458065,0.0012182260083605412,0.00011857491490727518,0.00011854711873910892,2.779616816625779e-08,1.2182260083605412e-08,0.0,1.2182260083605412e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,11,0.026241273462856082,0.026241273462856082,0.023012979185881216,False,3.115351380126937,3.167833927052649,178.49648578152969,181.5035142184703,0.0006886044329523949,0.034902745507512684,0.0012182016439621969,0.00011236916160154326,0.00011233905641546554,3.0105186077714324e-08,1.218201643962197e-08,0.0,1.218201643962197e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,12,0.024679721230710223,0.024679721230710223,0.02467972123071022,False,3.116912932359083,3.1662723748205033,178.5859561339209,181.4140438660791,0.0006090886400255689,0.03490239648005761,0.0012181772800511376,0.00010568235520963462,0.00010565006996556339,3.228524407123117e-08,1.2181772800511378e-08,0.0,1.2181772800511378e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,13,0.0230125189285988,0.0230125189285988,0.026240748640010948,False,3.1185801346611943,3.164605172518392,178.68147978942636,181.31852021057364,0.0005295760274391182,0.03490204745609281,0.0012181529166273544,9.854313899843961e-05,9.850881198898015e-05,3.432700945946187e-08,1.2181529166273545e-08,0.0,1.2181529166273545e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,14,0.0212468078144984,0.0212468078144984,0.027689379035735116,False,3.1203458457752946,3.1628394614042916,178.78264758410367,181.21735241589633,0.00045142684230623024,0.03490169843561825,0.0012181285536908375,9.098209293095985e-05,9.094587118900141e-05,3.622174195843785e-08,1.2181285536908375e-08,0.0,1.2181285536908375e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,15,0.019390150829208995,0.019390150829208995,0.02901941146994718,False,3.122202502760584,3.1609828044190023,178.88902619336423,181.11097380663577,0.00037597794917947427,0.03490134941863389,0.0012181041912415762,8.303160268078463e-05,8.29936413497337e-05,3.796133105093708e-08,1.2181041912415763e-08,0.0,1.2181041912415763e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,16,0.017450500202569857,0.017450500202569857,0.03022515296834197,False,3.1241421533872233,3.159043153792363,179.00015998800058,180.99984001199942,0.0003045199573198906,0.03490100040513971,0.001218079829279562,7.472572091693422e-05,7.468618258620399e-05,3.9538330730230623e-08,1.2180798292795621e-08,0.0,1.2180798292795621e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,17,0.015436163393344516,0.015436163393344516,0.03130144289803196,False,3.1261564901964487,3.1570288169831375,179.11557298568704,180.88442701431296,0.00023827514030602928,0.03490065139513566,0.0012180554678047847,6.610002145321835e-05,6.605907546187659e-05,4.0945991341758705e-08,1.2180554678047848e-08,0.0,1.2180554678047848e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,18,0.013355767508657298,0.013355767508657298,0.032243675055302366,False,3.128236886081136,3.1549484210984504,179.23477088959598,180.76522911040402,0.00017837652574530596,0.034900302388621705,0.001218031106817234,5.719144688680094e-05,5.7149268598247205e-05,4.2178288553737845e-08,1.218031106817234e-08,0.0,1.218031106817234e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,19,0.011218222355371833,0.011218222355371833,0.03304781737879729,False,3.1303744312344213,3.152810875945165,179.35724320539788,180.64275679460212,0.00012584851281456435,0.03489995338559782,0.0012180067463169006,4.803815037853051e-05,4.7994920429539e-05,4.322994899151524e-08,1.2180067463169008e-08,0.0,1.2180067463169008e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,20,0.009032682281656828,0.009032682281656828,0.033710429203770424,False,3.1325599713081362,3.15062533587145,179.48246542757846,180.51753457242154,8.158934920135721e-05,0.034899604386063966,0.001217982386303775,3.867933225266657e-05,3.8635235779698254e-05,4.409647296831456e-08,1.2179823863037751e-08,0.0,1.2179823863037751e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,21,0.006808506972162126,0.006808506972162126,0.03422867598356483,False,3.134784146617631,3.148401160561955,179.60990128570973,180.39009871429027,4.635576718998028e-05,0.03489925539002011,0.0012179580267778478,2.915507211580465e-05,2.9110297962155543e-05,4.477415364910562e-08,1.2179580267778479e-08,0.0,1.2179580267778479e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,22,0.004555221364705268,0.004555221364705268,0.034600341415333476,False,3.137037432225088,3.146147874954498,179.73900504105458,180.26099495894542,2.0750041681467322e-05,0.03489890639746621,0.0012179336677391082,1.950615721397453e-05,1.9460897121103757e-05,4.5260092870774314e-08,1.2179336677391083e-08,0.0,1.2179336677391083e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,23,0.0022824748601273054,0.0022824748601273054,0.03482383691812885,False,3.139310178729666,3.1438751284499205,179.86922382366998,180.13077617633002,5.209691487113162e-06,0.03489855740840224,0.0012179093091875468,9.773907762980567e-06,9.728355549341351e-06,4.555221363921618e-08,1.2179093091875468e-08,0.0,1.2179093091875468e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,24,2.136898962049685e-18,2.136898962049685e-18,0.034898208422828154,True,3.141592653589793,3.141592653589793,180.0,180.0,4.566337174009022e-36,0.034898208422828154,0.001217884951123154,9.150529418193733e-21,0.004564904070985639,0.004564904070985639,1.217884951123154e-08,0.0,1.217884951123154e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,25,-0.0022824292108583385,0.0022824292108583385,0.03482314044487287,True,3.1393102243789346,3.1438750828006516,179.86922643918044,180.13077356081956,5.209483102579418e-06,0.034897859440743924,0.00121786059354592,9.773712285802647e-06,9.819263132892998e-06,4.5550847090350605e-08,1.21786059354592e-08,0.0,1.21786059354592e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,26,-0.004555039158583782,0.004555039158583782,0.03459895742243693,True,3.1370376144312093,3.146147692748377,179.73901548069634,180.26098451930366,2.0748381736231647e-05,0.03489751046214953,0.0012178362364558355,1.950537697938954e-05,1.955063435281606e-05,4.5257373426519704e-08,1.2178362364558356e-08,0.0,1.2178362364558356e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,27,-0.006808098471956409,0.006808098471956409,0.03422662231434815,False,3.134784555117837,3.1484007520617494,179.60992469104744,180.39007530895256,4.635020480385519e-05,0.0348971614870449,0.0012178118798528898,2.915332285520968e-05,2.9198092963745453e-05,4.477010853577414e-08,1.2178118798528899e-08,0.0,1.2178118798528899e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,28,-0.009031959692365291,0.009031959692365291,0.03370773246382145,False,3.1325606938974278,3.1506246132821585,179.4825068288952,180.5174931711048,8.157629588451132e-05,0.034896812515430024,0.0012177875237370738,3.867623801438628e-05,3.872032915722915e-05,4.409114284287442e-08,1.217787523737074e-08,0.0,1.217787523737074e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,29,-0.011217100583616944,0.011217100583616944,0.03304451274577065,False,3.1303755530061763,3.15280975417341,179.35730747818502,180.64269252181498,0.00012582334550297958,0.034896463547304885,0.0012177631681083785,4.803334677965855e-05,4.807657016721312e-05,4.3223387554567813e-08,1.2177631681083786e-08,0.0,1.2177631681083786e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,30,-0.013354164904701383,0.013354164904701383,0.03223980602709692,False,3.1282384886850916,3.1549468184944947,179.23486271203888,180.76513728796112,0.0001783337203019581,0.03489611458266941,0.001217738812966793,5.718458429062548e-05,5.722675485290811e-05,4.217056228263111e-08,1.2177388129667931e-08,0.0,1.2177388129667931e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,31,-0.015434002470932915,0.015434002470932915,0.031297060980857994,False,3.1261586511188604,3.157026656060726,179.11569679742107,180.88430320257893,0.00023820843227276333,0.034895765621523585,0.0012177144583123073,6.609076805170103e-05,6.613170523076493e-05,4.0937179063906285e-08,1.2177144583123074e-08,0.0,1.2177144583123074e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,32,-0.01744770833193368,0.01744770833193368,0.030220317306551975,False,3.1241449452578594,3.159040361921727,179.00031995040496,180.99968004959504,0.000304422526036228,0.034895416663867376,0.0012176901041449128,7.471376569825434e-05,7.475329422122236e-05,3.9528522968016486e-08,1.2176901041449129e-08,0.0,1.2176901041449129e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,33,-0.019386660898713225,0.019386660898713225,0.02901418841985594,False,3.1222059926910797,3.1609793144885066,178.88922615165242,181.11077384834758,0.0003758426208016963,0.03489506770970073,0.0012176657504645988,8.301665826261787e-05,8.305460889213717e-05,3.7950629519303033e-08,1.217665750464599e-08,0.0,1.217665750464599e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,34,-0.021242558856600632,0.021242558856600632,0.027683841685994637,False,3.1203500947331926,3.1628352124463937,178.78289103145855,181.21710896854145,0.00045124630677614196,0.03489471875902364,0.0012176413972713564,9.096389824092973e-05,9.100010849977247e-05,3.621025884273713e-08,1.2176413972713565e-08,0.0,1.2176413972713565e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,35,-0.023007456705988267,0.023007456705988267,0.02623497628143107,False,3.1185851968838048,3.1646001102957815,178.6817698334169,181.3182301665831,0.0005293430640779244,0.03489436981183605,0.0012176170445651752,9.852146178405475e-05,9.855577665067103e-05,3.431486661628017e-08,1.2176170445651753e-08,0.0,1.2176170445651753e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,36,-0.02467379877872523,0.02467379877872523,0.024673798778725234,False,3.116918854811068,3.1662664523685184,178.586295465424,181.413704534576,0.0006087963461730226,0.034894020868137934,0.0012175926923460455,0.00010565699436100351,0.00010568926693326972,3.227257226620607e-08,1.2175926923460456e-08,0.0,1.2175926923460456e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,37,-0.026234451584528924,0.026234451584528924,0.023006996559154908,False,3.115358202005264,3.167827105174322,178.4968766463662,181.5031233536338,0.0006882464499409922,0.034893671927929255,0.001217568340613958,0.00011233994927123255,0.00011237004139523152,3.009212399896551e-08,1.2175683406139582e-08,0.0,1.2175683406139582e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,38,-0.027682734348937386,0.027682734348937386,0.02124170916699184,False,3.113909919240856,3.1692753879387303,178.41389615642407,181.58610384357593,0.0007663337810338379,0.03489332299120998,0.0012175439893689032,0.00011854171841284461,0.00011856950127440286,2.778286155824506e-08,1.2175439893689033e-08,0.0,1.2175439893689033e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,39,-0.029012447612071446,0.029012447612071446,0.01938549772813893,False,3.1125802059777214,3.170605101201865,178.33770919848388,181.66229080151612,0.0008417221164431901,0.034892974057980065,0.0012175196386108697,0.00012423575474687868,0.00012426110942286017,2.535467598149669e-08,1.2175196386108699e-08,0.0,1.2175196386108699e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,40,-0.030217899765782645,0.030217899765782645,0.017446312564119753,False,3.1113747538240104,3.171810553355576,178.26864187767129,181.73135812232871,0.0009131214662548868,0.034892625128239485,0.0012174952883398497,0.00012939768593345149,0.0001294205039009122,2.2817967460712733e-08,1.2174952883398498e-08,0.0,1.2174952883398498e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,41,-0.03129393141559293,0.03129393141559293,0.015432459140137005,False,3.1102987221742002,3.172886585005386,178.20698980551467,181.79301019448533,0.0009793101434438342,0.034892276201988204,0.0012174709385558325,0.00013400541865332335,0.0001340256022539163,2.018360059294344e-08,1.2174709385558326e-08,0.0,1.2174709385558326e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,42,-0.0322359374631493,0.0322359374631493,0.01335256249304739,False,3.1093567161266438,3.1738285910529425,178.1530168347139,181.8469831652861,0.0010391556641280728,0.03489192727922619,0.0012174465892588087,0.00013803923316835917,0.00013805669602637988,1.7462858020706558e-08,1.2174465892588088e-08,0.0,1.2174465892588088e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,43,-0.033039886814679294,0.033039886814679294,0.01121553029160679,False,3.1085527667751136,3.1746325404044726,178.10695392992892,181.89304607007108,0.0010916341207268187,0.0348915783599534,0.0012174222404487682,0.00014148186771616045,0.00014149653510810156,1.466739194111292e-08,1.2174222404487683e-08,0.0,1.2174222404487683e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,44,-0.03370233963110118,0.03370233963110118,0.009030514687192993,False,3.1078903139586918,3.1752949932208945,178.0689981794214,181.9310018205786,0.0011358476966100933,0.0348912294441698,0.0012173978921257017,0.00014431859237768558,0.00014433040155208826,1.1809174402677841e-08,1.2173978921257018e-08,0.0,1.2173978921257018e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,45,-0.034220462045970984,0.034220462045970984,0.006806873118389836,False,3.107372191543822,3.1758131156357643,178.03931195177825,181.96068804822175,0.0011710400226397407,0.03489088053187536,0.001217373544289599,0.0001465372721017583,0.00014654617254755697,8.900445798670602e-09,1.217373544289599e-08,0.0,1.217373544289599e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,46,-0.03459203828829323,0.03459203828829323,0.004554128237292643,False,3.1070006153014997,3.1761846918780865,178.01802220132583,181.98197779867417,0.0011966091129387447,0.03489053162307004,0.0012173491969404509,0.0001481284186168047,0.00014813437227952087,5.9536627161768055e-09,1.217349196940451e-08,0.0,1.217349196940451e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,47,-0.03481548015833595,0.03481548015833595,0.002281927129152574,False,3.1067771734314573,3.176408133748129,178.0052199252059,181.9947800747941,0.0012121176586554843,0.03489018271775381,0.0012173248500782468,0.00014908523100774757,0.00014908821245203374,2.9814442861699104e-09,1.2173248500782469e-08,0.0,1.2173248500782469e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,48,-0.03488983381592664,0.03488983381592664,4.272772330545765e-18,False,3.1067028197738664,3.17648248740572,178.0009597744346,181.9990402255654,0.0012173005037029781,0.03488983381592664,0.0012173005037029781,0.0001494036247845321,0.00014940362130298757,3.481544534004316e-12,1.2173005037029782e-08,0.0,1.2173005037029782e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,49,-0.03481478385221434,0.03481478385221434,-0.00228188149083816,False,3.106777869737579,3.1764074374420073,178.00525982060793,181.99474017939207,0.0012120691746764045,0.03488948491758848,0.0012172761578146342,0.000149082249318036,0.0001490792609852576,2.9883327784150596e-09,1.2172761578146342e-08,0.0,1.2172761578146342e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,50,-0.03459065462751679,0.03459065462751679,-0.004553946074895588,False,3.1070019989622764,3.17618330821731,178.01810147924863,181.98189852075137,0.0011965133875601484,0.034889136022739305,0.0012172518124132054,0.0001481224935689365,0.00014811653324098284,5.96032795365767e-09,1.2172518124132056e-08,0.0,1.2172518124132056e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,51,-0.03421840886957825,0.03421840886957825,-0.006806464716212884,False,3.107374244720215,3.1758110624593714,178.03942959012014,181.96057040987986,0.0011708995055656314,0.03488878713137908,0.0012172274674986823,0.00014652848008523523,0.00014651957334434196,8.906740893270277e-09,1.2172274674986824e-08,0.0,1.2172274674986824e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,52,-0.03369964353829537,0.03369964353829537,-0.009029792271302932,False,3.1078930100514977,3.1752922971280886,178.06915265416035,181.93084734583965,0.0011356659746081727,0.03488843824350776,0.001217203123071055,0.0001443070472943794,0.00014429523233911584,1.1814955263548133e-08,1.217203123071055e-08,0.0,1.217203123071055e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,53,-0.03303658297467337,0.03303658297467337,-0.01121440878904615,False,3.1085560706151196,3.1746292365644666,178.10714322601746,181.89285677398254,0.0010914158146424786,0.03488808935912533,0.001217178779130314,0.00014146772016604035,0.00014145304764752453,1.4672518515814782e-08,1.2171787791303142e-08,0.0,1.2171787791303142e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,54,-0.03223206936340385,0.03223206936340385,-0.013350960273672184,False,3.109360584226389,3.173824722953197,178.15323846050404,181.84676153949596,0.0010389062954472771,0.034887740478231746,0.00121715443567645,0.00013802266937140765,0.00013800520217616824,1.7467195239414656e-08,1.2171544356764502e-08,0.0,1.2171544356764502e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,55,-0.03128955054995816,0.03128955054995816,-0.015430298736287136,False,3.110303103039835,3.1728822041397513,178.20724081062616,181.79275918937384,0.0009790359736183871,0.03488739160082696,0.0012171300927094515,0.00013398665911411255,0.00013396647209444612,2.0187019666425892e-08,1.2171300927094516e-08,0.0,1.2171300927094516e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,56,-0.03021306526441803,0.03021306526441803,-0.01744352136345547,False,3.111379588325375,3.1718057188542113,178.26891887419552,181.73108112580448,0.0009128293126719833,0.034887042726910955,0.0012171057502293108,0.00012937698385640206,0.00012935416350980805,2.2820346594007185e-08,1.2171057502293109e-08,0.0,1.2171057502293109e-08,False,False
near_pi_02deg,2.0,display_reflection,display_reflection,False,3.141592653589793,3.749399456654644e-33,6.123233995736766e-17,1.0,-6.123233995736766e-17,3.749399456654644e-33,1.0,-1.0,readout_weak,True,57,-0.02900722581536809,0.02900722581536809,-0.019382008635130163,False,3.112585427774425,3.1705998794051613,178.33800838539648,181.66199161460352,0.000841419149503757,0.03488669385648369,0.001217081408236017,0.0001242133942117301,0.00012418803831011974,2.5355901610361583e-08,1.2170814082360172e-08,0.0,1.2170814082360172e-08,False,False
