K,m_a,m_b,K_factors,m_a_factors,m_b_factors,both_prime,gcd_ma_mb,coprime_exponents,gcd_K_ma,gcd_K_mb,order_a,order_b,gcd_orders,pair_order,cartesian_size,crt_independent,smallest_common_generator_exponent_d,reduced_a_over_d,reduced_b_over_d,pair_uses_full_ZK,pair_has_shorter_cycle,direct_integer_multiple
20,6,7,2^2*5,2*3,7,False,1,True,2,1,10,20,10,20,200,False,1,6,7,True,False,False
20,6,8,2^2*5,2*3,2^3,False,2,False,2,4,10,5,5,10,50,False,2,3,4,False,True,False
20,6,9,2^2*5,2*3,3^2,False,3,False,2,1,10,20,10,20,200,False,1,6,9,True,False,False
20,6,10,2^2*5,2*3,2*5,False,2,False,2,10,10,2,2,10,20,False,2,3,5,False,True,False
20,6,11,2^2*5,2*3,11,False,1,True,2,1,10,20,10,20,200,False,1,6,11,True,False,False
20,6,12,2^2*5,2*3,2^2*3,False,6,False,2,4,10,5,5,10,50,False,2,3,6,False,True,True
20,6,13,2^2*5,2*3,13,False,1,True,2,1,10,20,10,20,200,False,1,6,13,True,False,False
20,6,14,2^2*5,2*3,2*7,False,2,False,2,2,10,10,10,10,100,False,2,3,7,False,True,False
20,6,15,2^2*5,2*3,3*5,False,3,False,2,5,10,4,2,20,40,False,1,6,15,True,False,False
20,6,16,2^2*5,2*3,2^4,False,2,False,2,4,10,5,5,10,50,False,2,3,8,False,True,False
20,6,17,2^2*5,2*3,17,False,1,True,2,1,10,20,10,20,200,False,1,6,17,True,False,False
20,6,18,2^2*5,2*3,2*3^2,False,6,False,2,2,10,10,10,10,100,False,2,3,9,False,True,True
20,6,19,2^2*5,2*3,19,False,1,True,2,1,10,20,10,20,200,False,1,6,19,True,False,False
20,7,8,2^2*5,7,2^3,False,1,True,1,4,20,5,5,20,100,False,1,7,8,True,False,False
20,7,9,2^2*5,7,3^2,False,1,True,1,1,20,20,20,20,400,False,1,7,9,True,False,False
20,7,10,2^2*5,7,2*5,False,1,True,1,10,20,2,2,20,40,False,1,7,10,True,False,False
20,7,11,2^2*5,7,11,True,1,True,1,1,20,20,20,20,400,False,1,7,11,True,False,False
20,7,12,2^2*5,7,2^2*3,False,1,True,1,4,20,5,5,20,100,False,1,7,12,True,False,False
20,7,13,2^2*5,7,13,True,1,True,1,1,20,20,20,20,400,False,1,7,13,True,False,False
20,7,14,2^2*5,7,2*7,False,7,False,1,2,20,10,10,20,200,False,1,7,14,True,False,True
20,7,15,2^2*5,7,3*5,False,1,True,1,5,20,4,4,20,80,False,1,7,15,True,False,False
20,7,16,2^2*5,7,2^4,False,1,True,1,4,20,5,5,20,100,False,1,7,16,True,False,False
20,7,17,2^2*5,7,17,True,1,True,1,1,20,20,20,20,400,False,1,7,17,True,False,False
20,7,18,2^2*5,7,2*3^2,False,1,True,1,2,20,10,10,20,200,False,1,7,18,True,False,False
20,7,19,2^2*5,7,19,True,1,True,1,1,20,20,20,20,400,False,1,7,19,True,False,False
20,8,9,2^2*5,2^3,3^2,False,1,True,4,1,5,20,5,20,100,False,1,8,9,True,False,False
20,8,10,2^2*5,2^3,2*5,False,2,False,4,10,5,2,1,10,10,True,2,4,5,False,True,False
20,8,11,2^2*5,2^3,11,False,1,True,4,1,5,20,5,20,100,False,1,8,11,True,False,False
20,8,12,2^2*5,2^3,2^2*3,False,4,False,4,4,5,5,5,5,25,False,4,2,3,False,True,False
20,8,13,2^2*5,2^3,13,False,1,True,4,1,5,20,5,20,100,False,1,8,13,True,False,False
20,8,14,2^2*5,2^3,2*7,False,2,False,4,2,5,10,5,10,50,False,2,4,7,False,True,False
20,8,15,2^2*5,2^3,3*5,False,1,True,4,5,5,4,1,20,20,True,1,8,15,True,False,False
20,8,16,2^2*5,2^3,2^4,False,8,False,4,4,5,5,5,5,25,False,4,2,4,False,True,True
20,8,17,2^2*5,2^3,17,False,1,True,4,1,5,20,5,20,100,False,1,8,17,True,False,False
20,8,18,2^2*5,2^3,2*3^2,False,2,False,4,2,5,10,5,10,50,False,2,4,9,False,True,False
20,8,19,2^2*5,2^3,19,False,1,True,4,1,5,20,5,20,100,False,1,8,19,True,False,False
20,9,10,2^2*5,3^2,2*5,False,1,True,1,10,20,2,2,20,40,False,1,9,10,True,False,False
20,9,11,2^2*5,3^2,11,False,1,True,1,1,20,20,20,20,400,False,1,9,11,True,False,False
20,9,12,2^2*5,3^2,2^2*3,False,3,False,1,4,20,5,5,20,100,False,1,9,12,True,False,False
20,9,13,2^2*5,3^2,13,False,1,True,1,1,20,20,20,20,400,False,1,9,13,True,False,False
20,9,14,2^2*5,3^2,2*7,False,1,True,1,2,20,10,10,20,200,False,1,9,14,True,False,False
20,9,15,2^2*5,3^2,3*5,False,3,False,1,5,20,4,4,20,80,False,1,9,15,True,False,False
20,9,16,2^2*5,3^2,2^4,False,1,True,1,4,20,5,5,20,100,False,1,9,16,True,False,False
20,9,17,2^2*5,3^2,17,False,1,True,1,1,20,20,20,20,400,False,1,9,17,True,False,False
20,9,18,2^2*5,3^2,2*3^2,False,9,False,1,2,20,10,10,20,200,False,1,9,18,True,False,True
20,9,19,2^2*5,3^2,19,False,1,True,1,1,20,20,20,20,400,False,1,9,19,True,False,False
20,10,11,2^2*5,2*5,11,False,1,True,10,1,2,20,2,20,40,False,1,10,11,True,False,False
20,10,12,2^2*5,2*5,2^2*3,False,2,False,10,4,2,5,1,10,10,True,2,5,6,False,True,False
20,10,13,2^2*5,2*5,13,False,1,True,10,1,2,20,2,20,40,False,1,10,13,True,False,False
20,10,14,2^2*5,2*5,2*7,False,2,False,10,2,2,10,2,10,20,False,2,5,7,False,True,False
20,10,15,2^2*5,2*5,3*5,False,5,False,10,5,2,4,2,4,8,False,5,2,3,False,True,False
20,10,16,2^2*5,2*5,2^4,False,2,False,10,4,2,5,1,10,10,True,2,5,8,False,True,False
20,10,17,2^2*5,2*5,17,False,1,True,10,1,2,20,2,20,40,False,1,10,17,True,False,False
20,10,18,2^2*5,2*5,2*3^2,False,2,False,10,2,2,10,2,10,20,False,2,5,9,False,True,False
20,10,19,2^2*5,2*5,19,False,1,True,10,1,2,20,2,20,40,False,1,10,19,True,False,False
20,11,12,2^2*5,11,2^2*3,False,1,True,1,4,20,5,5,20,100,False,1,11,12,True,False,False
20,11,13,2^2*5,11,13,True,1,True,1,1,20,20,20,20,400,False,1,11,13,True,False,False
20,11,14,2^2*5,11,2*7,False,1,True,1,2,20,10,10,20,200,False,1,11,14,True,False,False
20,11,15,2^2*5,11,3*5,False,1,True,1,5,20,4,4,20,80,False,1,11,15,True,False,False
20,11,16,2^2*5,11,2^4,False,1,True,1,4,20,5,5,20,100,False,1,11,16,True,False,False
20,11,17,2^2*5,11,17,True,1,True,1,1,20,20,20,20,400,False,1,11,17,True,False,False
20,11,18,2^2*5,11,2*3^2,False,1,True,1,2,20,10,10,20,200,False,1,11,18,True,False,False
20,11,19,2^2*5,11,19,True,1,True,1,1,20,20,20,20,400,False,1,11,19,True,False,False
20,12,13,2^2*5,2^2*3,13,False,1,True,4,1,5,20,5,20,100,False,1,12,13,True,False,False
20,12,14,2^2*5,2^2*3,2*7,False,2,False,4,2,5,10,5,10,50,False,2,6,7,False,True,False
20,12,15,2^2*5,2^2*3,3*5,False,3,False,4,5,5,4,1,20,20,True,1,12,15,True,False,False
20,12,16,2^2*5,2^2*3,2^4,False,4,False,4,4,5,5,5,5,25,False,4,3,4,False,True,False
20,12,17,2^2*5,2^2*3,17,False,1,True,4,1,5,20,5,20,100,False,1,12,17,True,False,False
20,12,18,2^2*5,2^2*3,2*3^2,False,6,False,4,2,5,10,5,10,50,False,2,6,9,False,True,False
20,12,19,2^2*5,2^2*3,19,False,1,True,4,1,5,20,5,20,100,False,1,12,19,True,False,False
20,13,14,2^2*5,13,2*7,False,1,True,1,2,20,10,10,20,200,False,1,13,14,True,False,False
20,13,15,2^2*5,13,3*5,False,1,True,1,5,20,4,4,20,80,False,1,13,15,True,False,False
20,13,16,2^2*5,13,2^4,False,1,True,1,4,20,5,5,20,100,False,1,13,16,True,False,False
20,13,17,2^2*5,13,17,True,1,True,1,1,20,20,20,20,400,False,1,13,17,True,False,False
20,13,18,2^2*5,13,2*3^2,False,1,True,1,2,20,10,10,20,200,False,1,13,18,True,False,False
20,13,19,2^2*5,13,19,True,1,True,1,1,20,20,20,20,400,False,1,13,19,True,False,False
20,14,15,2^2*5,2*7,3*5,False,1,True,2,5,10,4,2,20,40,False,1,14,15,True,False,False
20,14,16,2^2*5,2*7,2^4,False,2,False,2,4,10,5,5,10,50,False,2,7,8,False,True,False
20,14,17,2^2*5,2*7,17,False,1,True,2,1,10,20,10,20,200,False,1,14,17,True,False,False
20,14,18,2^2*5,2*7,2*3^2,False,2,False,2,2,10,10,10,10,100,False,2,7,9,False,True,False
20,14,19,2^2*5,2*7,19,False,1,True,2,1,10,20,10,20,200,False,1,14,19,True,False,False
20,15,16,2^2*5,3*5,2^4,False,1,True,5,4,4,5,1,20,20,True,1,15,16,True,False,False
20,15,17,2^2*5,3*5,17,False,1,True,5,1,4,20,4,20,80,False,1,15,17,True,False,False
20,15,18,2^2*5,3*5,2*3^2,False,3,False,5,2,4,10,2,20,40,False,1,15,18,True,False,False
20,15,19,2^2*5,3*5,19,False,1,True,5,1,4,20,4,20,80,False,1,15,19,True,False,False
20,16,17,2^2*5,2^4,17,False,1,True,4,1,5,20,5,20,100,False,1,16,17,True,False,False
20,16,18,2^2*5,2^4,2*3^2,False,2,False,4,2,5,10,5,10,50,False,2,8,9,False,True,False
20,16,19,2^2*5,2^4,19,False,1,True,4,1,5,20,5,20,100,False,1,16,19,True,False,False
20,17,18,2^2*5,17,2*3^2,False,1,True,1,2,20,10,10,20,200,False,1,17,18,True,False,False
20,17,19,2^2*5,17,19,True,1,True,1,1,20,20,20,20,400,False,1,17,19,True,False,False
20,18,19,2^2*5,2*3^2,19,False,1,True,2,1,10,20,10,20,200,False,1,18,19,True,False,False
30,1,2,2*3*5,1,2,False,1,True,1,2,30,15,15,30,450,False,1,1,2,True,False,True
30,1,3,2*3*5,1,3,False,1,True,1,3,30,10,10,30,300,False,1,1,3,True,False,True
30,1,4,2*3*5,1,2^2,False,1,True,1,2,30,15,15,30,450,False,1,1,4,True,False,True
30,1,5,2*3*5,1,5,False,1,True,1,5,30,6,6,30,180,False,1,1,5,True,False,True
30,1,6,2*3*5,1,2*3,False,1,True,1,6,30,5,5,30,150,False,1,1,6,True,False,True
30,1,7,2*3*5,1,7,False,1,True,1,1,30,30,30,30,900,False,1,1,7,True,False,True
30,1,8,2*3*5,1,2^3,False,1,True,1,2,30,15,15,30,450,False,1,1,8,True,False,True
30,1,9,2*3*5,1,3^2,False,1,True,1,3,30,10,10,30,300,False,1,1,9,True,False,True
30,1,10,2*3*5,1,2*5,False,1,True,1,10,30,3,3,30,90,False,1,1,10,True,False,True
30,1,11,2*3*5,1,11,False,1,True,1,1,30,30,30,30,900,False,1,1,11,True,False,True
30,1,12,2*3*5,1,2^2*3,False,1,True,1,6,30,5,5,30,150,False,1,1,12,True,False,True
30,1,13,2*3*5,1,13,False,1,True,1,1,30,30,30,30,900,False,1,1,13,True,False,True
30,1,14,2*3*5,1,2*7,False,1,True,1,2,30,15,15,30,450,False,1,1,14,True,False,True
30,1,15,2*3*5,1,3*5,False,1,True,1,15,30,2,2,30,60,False,1,1,15,True,False,True
30,1,16,2*3*5,1,2^4,False,1,True,1,2,30,15,15,30,450,False,1,1,16,True,False,True
30,1,17,2*3*5,1,17,False,1,True,1,1,30,30,30,30,900,False,1,1,17,True,False,True
30,1,18,2*3*5,1,2*3^2,False,1,True,1,6,30,5,5,30,150,False,1,1,18,True,False,True
30,1,19,2*3*5,1,19,False,1,True,1,1,30,30,30,30,900,False,1,1,19,True,False,True
30,1,20,2*3*5,1,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,1,20,True,False,True
30,1,21,2*3*5,1,3*7,False,1,True,1,3,30,10,10,30,300,False,1,1,21,True,False,True
30,1,22,2*3*5,1,2*11,False,1,True,1,2,30,15,15,30,450,False,1,1,22,True,False,True
30,1,23,2*3*5,1,23,False,1,True,1,1,30,30,30,30,900,False,1,1,23,True,False,True
30,1,24,2*3*5,1,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,1,24,True,False,True
30,1,25,2*3*5,1,5^2,False,1,True,1,5,30,6,6,30,180,False,1,1,25,True,False,True
30,1,26,2*3*5,1,2*13,False,1,True,1,2,30,15,15,30,450,False,1,1,26,True,False,True
30,1,27,2*3*5,1,3^3,False,1,True,1,3,30,10,10,30,300,False,1,1,27,True,False,True
30,1,28,2*3*5,1,2^2*7,False,1,True,1,2,30,15,15,30,450,False,1,1,28,True,False,True
30,1,29,2*3*5,1,29,False,1,True,1,1,30,30,30,30,900,False,1,1,29,True,False,True
30,2,3,2*3*5,2,3,True,1,True,2,3,15,10,5,30,150,False,1,2,3,True,False,False
30,2,4,2*3*5,2,2^2,False,2,False,2,2,15,15,15,15,225,False,2,1,2,False,True,True
30,2,5,2*3*5,2,5,True,1,True,2,5,15,6,3,30,90,False,1,2,5,True,False,False
30,2,6,2*3*5,2,2*3,False,2,False,2,6,15,5,5,15,75,False,2,1,3,False,True,True
30,2,7,2*3*5,2,7,True,1,True,2,1,15,30,15,30,450,False,1,2,7,True,False,False
30,2,8,2*3*5,2,2^3,False,2,False,2,2,15,15,15,15,225,False,2,1,4,False,True,True
30,2,9,2*3*5,2,3^2,False,1,True,2,3,15,10,5,30,150,False,1,2,9,True,False,False
30,2,10,2*3*5,2,2*5,False,2,False,2,10,15,3,3,15,45,False,2,1,5,False,True,True
30,2,11,2*3*5,2,11,True,1,True,2,1,15,30,15,30,450,False,1,2,11,True,False,False
30,2,12,2*3*5,2,2^2*3,False,2,False,2,6,15,5,5,15,75,False,2,1,6,False,True,True
30,2,13,2*3*5,2,13,True,1,True,2,1,15,30,15,30,450,False,1,2,13,True,False,False
30,2,14,2*3*5,2,2*7,False,2,False,2,2,15,15,15,15,225,False,2,1,7,False,True,True
30,2,15,2*3*5,2,3*5,False,1,True,2,15,15,2,1,30,30,True,1,2,15,True,False,False
30,2,16,2*3*5,2,2^4,False,2,False,2,2,15,15,15,15,225,False,2,1,8,False,True,True
30,2,17,2*3*5,2,17,True,1,True,2,1,15,30,15,30,450,False,1,2,17,True,False,False
30,2,18,2*3*5,2,2*3^2,False,2,False,2,6,15,5,5,15,75,False,2,1,9,False,True,True
30,2,19,2*3*5,2,19,True,1,True,2,1,15,30,15,30,450,False,1,2,19,True,False,False
30,2,20,2*3*5,2,2^2*5,False,2,False,2,10,15,3,3,15,45,False,2,1,10,False,True,True
30,2,21,2*3*5,2,3*7,False,1,True,2,3,15,10,5,30,150,False,1,2,21,True,False,False
30,2,22,2*3*5,2,2*11,False,2,False,2,2,15,15,15,15,225,False,2,1,11,False,True,True
30,2,23,2*3*5,2,23,True,1,True,2,1,15,30,15,30,450,False,1,2,23,True,False,False
30,2,24,2*3*5,2,2^3*3,False,2,False,2,6,15,5,5,15,75,False,2,1,12,False,True,True
30,2,25,2*3*5,2,5^2,False,1,True,2,5,15,6,3,30,90,False,1,2,25,True,False,False
30,2,26,2*3*5,2,2*13,False,2,False,2,2,15,15,15,15,225,False,2,1,13,False,True,True
30,2,27,2*3*5,2,3^3,False,1,True,2,3,15,10,5,30,150,False,1,2,27,True,False,False
30,2,28,2*3*5,2,2^2*7,False,2,False,2,2,15,15,15,15,225,False,2,1,14,False,True,True
30,2,29,2*3*5,2,29,True,1,True,2,1,15,30,15,30,450,False,1,2,29,True,False,False
30,3,4,2*3*5,3,2^2,False,1,True,3,2,10,15,5,30,150,False,1,3,4,True,False,False
30,3,5,2*3*5,3,5,True,1,True,3,5,10,6,2,30,60,False,1,3,5,True,False,False
30,3,6,2*3*5,3,2*3,False,3,False,3,6,10,5,5,10,50,False,3,1,2,False,True,True
30,3,7,2*3*5,3,7,True,1,True,3,1,10,30,10,30,300,False,1,3,7,True,False,False
30,3,8,2*3*5,3,2^3,False,1,True,3,2,10,15,5,30,150,False,1,3,8,True,False,False
30,3,9,2*3*5,3,3^2,False,3,False,3,3,10,10,10,10,100,False,3,1,3,False,True,True
30,3,10,2*3*5,3,2*5,False,1,True,3,10,10,3,1,30,30,True,1,3,10,True,False,False
30,3,11,2*3*5,3,11,True,1,True,3,1,10,30,10,30,300,False,1,3,11,True,False,False
30,3,12,2*3*5,3,2^2*3,False,3,False,3,6,10,5,5,10,50,False,3,1,4,False,True,True
30,3,13,2*3*5,3,13,True,1,True,3,1,10,30,10,30,300,False,1,3,13,True,False,False
30,3,14,2*3*5,3,2*7,False,1,True,3,2,10,15,5,30,150,False,1,3,14,True,False,False
30,3,15,2*3*5,3,3*5,False,3,False,3,15,10,2,2,10,20,False,3,1,5,False,True,True
30,3,16,2*3*5,3,2^4,False,1,True,3,2,10,15,5,30,150,False,1,3,16,True,False,False
30,3,17,2*3*5,3,17,True,1,True,3,1,10,30,10,30,300,False,1,3,17,True,False,False
30,3,18,2*3*5,3,2*3^2,False,3,False,3,6,10,5,5,10,50,False,3,1,6,False,True,True
30,3,19,2*3*5,3,19,True,1,True,3,1,10,30,10,30,300,False,1,3,19,True,False,False
30,3,20,2*3*5,3,2^2*5,False,1,True,3,10,10,3,1,30,30,True,1,3,20,True,False,False
30,3,21,2*3*5,3,3*7,False,3,False,3,3,10,10,10,10,100,False,3,1,7,False,True,True
30,3,22,2*3*5,3,2*11,False,1,True,3,2,10,15,5,30,150,False,1,3,22,True,False,False
30,3,23,2*3*5,3,23,True,1,True,3,1,10,30,10,30,300,False,1,3,23,True,False,False
30,3,24,2*3*5,3,2^3*3,False,3,False,3,6,10,5,5,10,50,False,3,1,8,False,True,True
30,3,25,2*3*5,3,5^2,False,1,True,3,5,10,6,2,30,60,False,1,3,25,True,False,False
30,3,26,2*3*5,3,2*13,False,1,True,3,2,10,15,5,30,150,False,1,3,26,True,False,False
30,3,27,2*3*5,3,3^3,False,3,False,3,3,10,10,10,10,100,False,3,1,9,False,True,True
30,3,28,2*3*5,3,2^2*7,False,1,True,3,2,10,15,5,30,150,False,1,3,28,True,False,False
30,3,29,2*3*5,3,29,True,1,True,3,1,10,30,10,30,300,False,1,3,29,True,False,False
30,4,5,2*3*5,2^2,5,False,1,True,2,5,15,6,3,30,90,False,1,4,5,True,False,False
30,4,6,2*3*5,2^2,2*3,False,2,False,2,6,15,5,5,15,75,False,2,2,3,False,True,False
30,4,7,2*3*5,2^2,7,False,1,True,2,1,15,30,15,30,450,False,1,4,7,True,False,False
30,4,8,2*3*5,2^2,2^3,False,4,False,2,2,15,15,15,15,225,False,2,2,4,False,True,True
30,4,9,2*3*5,2^2,3^2,False,1,True,2,3,15,10,5,30,150,False,1,4,9,True,False,False
30,4,10,2*3*5,2^2,2*5,False,2,False,2,10,15,3,3,15,45,False,2,2,5,False,True,False
30,4,11,2*3*5,2^2,11,False,1,True,2,1,15,30,15,30,450,False,1,4,11,True,False,False
30,4,12,2*3*5,2^2,2^2*3,False,4,False,2,6,15,5,5,15,75,False,2,2,6,False,True,True
30,4,13,2*3*5,2^2,13,False,1,True,2,1,15,30,15,30,450,False,1,4,13,True,False,False
30,4,14,2*3*5,2^2,2*7,False,2,False,2,2,15,15,15,15,225,False,2,2,7,False,True,False
30,4,15,2*3*5,2^2,3*5,False,1,True,2,15,15,2,1,30,30,True,1,4,15,True,False,False
30,4,16,2*3*5,2^2,2^4,False,4,False,2,2,15,15,15,15,225,False,2,2,8,False,True,True
30,4,17,2*3*5,2^2,17,False,1,True,2,1,15,30,15,30,450,False,1,4,17,True,False,False
30,4,18,2*3*5,2^2,2*3^2,False,2,False,2,6,15,5,5,15,75,False,2,2,9,False,True,False
30,4,19,2*3*5,2^2,19,False,1,True,2,1,15,30,15,30,450,False,1,4,19,True,False,False
30,4,20,2*3*5,2^2,2^2*5,False,4,False,2,10,15,3,3,15,45,False,2,2,10,False,True,True
30,4,21,2*3*5,2^2,3*7,False,1,True,2,3,15,10,5,30,150,False,1,4,21,True,False,False
30,4,22,2*3*5,2^2,2*11,False,2,False,2,2,15,15,15,15,225,False,2,2,11,False,True,False
30,4,23,2*3*5,2^2,23,False,1,True,2,1,15,30,15,30,450,False,1,4,23,True,False,False
30,4,24,2*3*5,2^2,2^3*3,False,4,False,2,6,15,5,5,15,75,False,2,2,12,False,True,True
30,4,25,2*3*5,2^2,5^2,False,1,True,2,5,15,6,3,30,90,False,1,4,25,True,False,False
30,4,26,2*3*5,2^2,2*13,False,2,False,2,2,15,15,15,15,225,False,2,2,13,False,True,False
30,4,27,2*3*5,2^2,3^3,False,1,True,2,3,15,10,5,30,150,False,1,4,27,True,False,False
30,4,28,2*3*5,2^2,2^2*7,False,4,False,2,2,15,15,15,15,225,False,2,2,14,False,True,True
30,4,29,2*3*5,2^2,29,False,1,True,2,1,15,30,15,30,450,False,1,4,29,True,False,False
30,5,6,2*3*5,5,2*3,False,1,True,5,6,6,5,1,30,30,True,1,5,6,True,False,False
30,5,7,2*3*5,5,7,True,1,True,5,1,6,30,6,30,180,False,1,5,7,True,False,False
30,5,8,2*3*5,5,2^3,False,1,True,5,2,6,15,3,30,90,False,1,5,8,True,False,False
30,5,9,2*3*5,5,3^2,False,1,True,5,3,6,10,2,30,60,False,1,5,9,True,False,False
30,5,10,2*3*5,5,2*5,False,5,False,5,10,6,3,3,6,18,False,5,1,2,False,True,True
30,5,11,2*3*5,5,11,True,1,True,5,1,6,30,6,30,180,False,1,5,11,True,False,False
30,5,12,2*3*5,5,2^2*3,False,1,True,5,6,6,5,1,30,30,True,1,5,12,True,False,False
30,5,13,2*3*5,5,13,True,1,True,5,1,6,30,6,30,180,False,1,5,13,True,False,False
30,5,14,2*3*5,5,2*7,False,1,True,5,2,6,15,3,30,90,False,1,5,14,True,False,False
30,5,15,2*3*5,5,3*5,False,5,False,5,15,6,2,2,6,12,False,5,1,3,False,True,True
30,5,16,2*3*5,5,2^4,False,1,True,5,2,6,15,3,30,90,False,1,5,16,True,False,False
30,5,17,2*3*5,5,17,True,1,True,5,1,6,30,6,30,180,False,1,5,17,True,False,False
30,5,18,2*3*5,5,2*3^2,False,1,True,5,6,6,5,1,30,30,True,1,5,18,True,False,False
30,5,19,2*3*5,5,19,True,1,True,5,1,6,30,6,30,180,False,1,5,19,True,False,False
30,5,20,2*3*5,5,2^2*5,False,5,False,5,10,6,3,3,6,18,False,5,1,4,False,True,True
30,5,21,2*3*5,5,3*7,False,1,True,5,3,6,10,2,30,60,False,1,5,21,True,False,False
30,5,22,2*3*5,5,2*11,False,1,True,5,2,6,15,3,30,90,False,1,5,22,True,False,False
30,5,23,2*3*5,5,23,True,1,True,5,1,6,30,6,30,180,False,1,5,23,True,False,False
30,5,24,2*3*5,5,2^3*3,False,1,True,5,6,6,5,1,30,30,True,1,5,24,True,False,False
30,5,25,2*3*5,5,5^2,False,5,False,5,5,6,6,6,6,36,False,5,1,5,False,True,True
30,5,26,2*3*5,5,2*13,False,1,True,5,2,6,15,3,30,90,False,1,5,26,True,False,False
30,5,27,2*3*5,5,3^3,False,1,True,5,3,6,10,2,30,60,False,1,5,27,True,False,False
30,5,28,2*3*5,5,2^2*7,False,1,True,5,2,6,15,3,30,90,False,1,5,28,True,False,False
30,5,29,2*3*5,5,29,True,1,True,5,1,6,30,6,30,180,False,1,5,29,True,False,False
30,6,7,2*3*5,2*3,7,False,1,True,6,1,5,30,5,30,150,False,1,6,7,True,False,False
30,6,8,2*3*5,2*3,2^3,False,2,False,6,2,5,15,5,15,75,False,2,3,4,False,True,False
30,6,9,2*3*5,2*3,3^2,False,3,False,6,3,5,10,5,10,50,False,3,2,3,False,True,False
30,6,10,2*3*5,2*3,2*5,False,2,False,6,10,5,3,1,15,15,True,2,3,5,False,True,False
30,6,11,2*3*5,2*3,11,False,1,True,6,1,5,30,5,30,150,False,1,6,11,True,False,False
30,6,12,2*3*5,2*3,2^2*3,False,6,False,6,6,5,5,5,5,25,False,6,1,2,False,True,True
30,6,13,2*3*5,2*3,13,False,1,True,6,1,5,30,5,30,150,False,1,6,13,True,False,False
30,6,14,2*3*5,2*3,2*7,False,2,False,6,2,5,15,5,15,75,False,2,3,7,False,True,False
30,6,15,2*3*5,2*3,3*5,False,3,False,6,15,5,2,1,10,10,True,3,2,5,False,True,False
30,6,16,2*3*5,2*3,2^4,False,2,False,6,2,5,15,5,15,75,False,2,3,8,False,True,False
30,6,17,2*3*5,2*3,17,False,1,True,6,1,5,30,5,30,150,False,1,6,17,True,False,False
30,6,18,2*3*5,2*3,2*3^2,False,6,False,6,6,5,5,5,5,25,False,6,1,3,False,True,True
30,6,19,2*3*5,2*3,19,False,1,True,6,1,5,30,5,30,150,False,1,6,19,True,False,False
30,6,20,2*3*5,2*3,2^2*5,False,2,False,6,10,5,3,1,15,15,True,2,3,10,False,True,False
30,6,21,2*3*5,2*3,3*7,False,3,False,6,3,5,10,5,10,50,False,3,2,7,False,True,False
30,6,22,2*3*5,2*3,2*11,False,2,False,6,2,5,15,5,15,75,False,2,3,11,False,True,False
30,6,23,2*3*5,2*3,23,False,1,True,6,1,5,30,5,30,150,False,1,6,23,True,False,False
30,6,24,2*3*5,2*3,2^3*3,False,6,False,6,6,5,5,5,5,25,False,6,1,4,False,True,True
30,6,25,2*3*5,2*3,5^2,False,1,True,6,5,5,6,1,30,30,True,1,6,25,True,False,False
30,6,26,2*3*5,2*3,2*13,False,2,False,6,2,5,15,5,15,75,False,2,3,13,False,True,False
30,6,27,2*3*5,2*3,3^3,False,3,False,6,3,5,10,5,10,50,False,3,2,9,False,True,False
30,6,28,2*3*5,2*3,2^2*7,False,2,False,6,2,5,15,5,15,75,False,2,3,14,False,True,False
30,6,29,2*3*5,2*3,29,False,1,True,6,1,5,30,5,30,150,False,1,6,29,True,False,False
30,7,8,2*3*5,7,2^3,False,1,True,1,2,30,15,15,30,450,False,1,7,8,True,False,False
30,7,9,2*3*5,7,3^2,False,1,True,1,3,30,10,10,30,300,False,1,7,9,True,False,False
30,7,10,2*3*5,7,2*5,False,1,True,1,10,30,3,3,30,90,False,1,7,10,True,False,False
30,7,11,2*3*5,7,11,True,1,True,1,1,30,30,30,30,900,False,1,7,11,True,False,False
30,7,12,2*3*5,7,2^2*3,False,1,True,1,6,30,5,5,30,150,False,1,7,12,True,False,False
30,7,13,2*3*5,7,13,True,1,True,1,1,30,30,30,30,900,False,1,7,13,True,False,False
30,7,14,2*3*5,7,2*7,False,7,False,1,2,30,15,15,30,450,False,1,7,14,True,False,True
30,7,15,2*3*5,7,3*5,False,1,True,1,15,30,2,2,30,60,False,1,7,15,True,False,False
30,7,16,2*3*5,7,2^4,False,1,True,1,2,30,15,15,30,450,False,1,7,16,True,False,False
30,7,17,2*3*5,7,17,True,1,True,1,1,30,30,30,30,900,False,1,7,17,True,False,False
30,7,18,2*3*5,7,2*3^2,False,1,True,1,6,30,5,5,30,150,False,1,7,18,True,False,False
30,7,19,2*3*5,7,19,True,1,True,1,1,30,30,30,30,900,False,1,7,19,True,False,False
30,7,20,2*3*5,7,2^2*5,False,1,True,1,10,30,3,3,30,90,False,1,7,20,True,False,False
30,7,21,2*3*5,7,3*7,False,7,False,1,3,30,10,10,30,300,False,1,7,21,True,False,True
30,7,22,2*3*5,7,2*11,False,1,True,1,2,30,15,15,30,450,False,1,7,22,True,False,False
30,7,23,2*3*5,7,23,True,1,True,1,1,30,30,30,30,900,False,1,7,23,True,False,False
30,7,24,2*3*5,7,2^3*3,False,1,True,1,6,30,5,5,30,150,False,1,7,24,True,False,False
30,7,25,2*3*5,7,5^2,False,1,True,1,5,30,6,6,30,180,False,1,7,25,True,False,False
